,start station id,subscriber,avg_trip,station_name,station_lat,station_long,rides
275,391,1,729.5926986399427,Clark St & Henry St,40.69760127,-73.99344559,1397
276,392,0,1490.2078651685392,Jay St & Tech Pl,40.695065,-73.987167,178
277,392,1,977.338512763596,Jay St & Tech Pl,40.695065,-73.987167,901
278,393,0,1009.3705882352941,E 5 St & Avenue C,40.72299208,-73.97995466,170
279,393,1,1016.0897526501767,E 5 St & Avenue C,40.72299208,-73.97995466,1415
280,394,0,1258.6917808219177,E 9 St & Avenue C,40.72521311,-73.97768752,146
281,394,1,786.4432109308284,E 9 St & Avenue C,40.72521311,-73.97768752,1171
282,396,0,1649.8061224489795,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,98
283,396,1,651.1949152542373,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,354
284,397,0,1005.5510204081633,Fulton St & Clermont Ave,40.68415748,-73.96922273,98
285,397,1,664.4004739336493,Fulton St & Clermont Ave,40.68415748,-73.96922273,422
286,398,0,3925.4010416666665,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,192
287,398,1,1166.9291044776119,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,804
288,399,0,918.7130434782608,Lafayette Ave & St James Pl,40.68851534,-73.9647628,115
289,399,1,763.6232876712329,Lafayette Ave & St James Pl,40.68851534,-73.9647628,584
290,400,0,926.86,Pitt St & Stanton St,40.71926081,-73.98178024,50
291,400,1,644.0217391304348,Pitt St & Stanton St,40.71926081,-73.98178024,460
292,401,0,2402.956112852665,Allen St & Rivington St,40.72019576,-73.98997825,319
293,401,1,745.574823943662,Allen St & Rivington St,40.72019576,-73.98997825,2272
294,402,0,1275.8626262626262,Broadway & E 22 St,40.740343200000005,-73.98955109,495
295,402,1,820.0181818181818,Broadway & E 22 St,40.740343200000005,-73.98955109,3575
296,403,0,1026.6810035842293,E 2 St & 2 Ave,40.72502876,-73.99069656,279
297,403,1,773.4868822452715,E 2 St & 2 Ave,40.72502876,-73.99069656,1639
298,405,0,1766.6780104712043,Washington St & Gansevoort St,40.739323,-74.008119,382
299,405,1,866.0126582278481,Washington St & Gansevoort St,40.739323,-74.008119,1738
300,406,0,1343.9366197183099,Hicks St & Montague St,40.69512845,-73.99595065,142
301,406,1,700.5619242579324,Hicks St & Montague St,40.69512845,-73.99595065,977
302,408,0,1151.4302325581396,Market St & Cherry St,40.71076228,-73.99400398,86
303,408,1,696.4460285132383,Market St & Cherry St,40.71076228,-73.99400398,982
304,410,0,1175.2329545454545,Suffolk St & Stanton St,40.72066442,-73.98517977,352
305,410,1,799.4918109499298,Suffolk St & Stanton St,40.72066442,-73.98517977,2137
306,411,0,1091.2194092827003,E 6 St & Avenue D,40.72228087,-73.97668709,237
307,411,1,798.7202956225128,E 6 St & Avenue D,40.72228087,-73.97668709,1759
308,412,0,1589.919298245614,Forsyth St & Canal St,40.715815500000005,-73.99422366,285
309,412,1,796.773642732049,Forsyth St & Canal St,40.715815500000005,-73.99422366,2284
310,415,0,1552.2893772893774,Pearl St & Hanover Square,40.7047177,-74.00926027,273
311,415,1,1100.1352493660186,Pearl St & Hanover Square,40.7047177,-74.00926027,1183
312,416,0,3846.044943820225,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,89
313,416,1,694.2842975206612,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,605
314,417,0,1352.340425531915,Barclay St & Church St,40.71291224,-74.01020234,141
315,417,1,761.3636363636364,Barclay St & Church St,40.71291224,-74.01020234,858
316,418,0,1086.352380952381,Front St & Gold St,40.70224,-73.982578,105
317,418,1,933.248322147651,Front St & Gold St,40.70224,-73.982578,596
318,419,0,1273.1568627450981,Carlton Ave & Park Ave,40.69580705,-73.97355569,51
319,419,1,739.1412742382272,Carlton Ave & Park Ave,40.69580705,-73.97355569,361
320,420,0,1137.9358974358975,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,78
321,420,1,846.6579634464752,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,383
322,421,0,1879.0,Clermont Ave & Park Ave,40.69573398,-73.97129668,54
323,421,1,672.6814159292036,Clermont Ave & Park Ave,40.69573398,-73.97129668,339
324,422,0,1362.8793103448277,W 59 St & 10 Ave,40.770513,-73.988038,348
325,422,1,770.0423625254582,W 59 St & 10 Ave,40.770513,-73.988038,2455
326,423,0,1211.5622317596567,W 54 St & 9 Ave,40.76584941,-73.98690506,233
327,423,1,711.1589713617767,W 54 St & 9 Ave,40.76584941,-73.98690506,1711
